snd   46403.630  D     27801 100   155  
rcv   46453.159  A     155   0     27901
drop  46456.133  D     27901 100   155  
snd   46704.845  D     27901 100   155  
rcv   46754.570  A     155   0     28001
drop  46762.320  D     28001 100   155  
snd   47007.443  D     28001 100   155  
rcv   47057.225  A     155   0     28101
drop  47062.392  D     28101 100   155  
snd   47311.064  D     28101 100   155  
rcv   47361.143  A     155   0     28201
snd   47364.674  D     28201 100   155  
rcv   47412.242  A     155   0     28301
drop  47417.326  D     28301 100   155  
snd   47665.294  D     28301 100   155  
rcv   47715.411  A     155   0     28401
drop  47717.162  D     28401 100   155  
snd   47967.503  D     28401 100   155  
rcv   48018.019  A     155   0     28501
snd   48028.190  D     28501 100   155  
rcv   48077.948  A     155   0     28601
snd   48080.398  D     28601 100   155  
rcv   48128.685  A     155   0     28701
drop  48130.995  D     28701 100   155  
snd   48379.903  D     28701 100   155  
rcv   48429.816  A     155   0     28801
drop  48436.170  D     28801 100   155  
snd   48681.532  D     28801 100   155  
rcv   48731.431  A     155   0     28901
snd   48732.846  D     28901 100   155  
rcv   48782.313  A     155   0     29001
snd   48785.268  D     29001 100   155  
rcv   48833.721  A     155   0     29101
drop  48836.661  D     29101 100   155  
snd   49086.657  D     29101 100   155  
rcv   49136.560  A     155   0     29201
drop  49137.752  D     29201 100   155  
snd   49388.436  D     29201 100   155  
rcv   49438.258  A     155   0     29301
snd   49439.628  D     29301 100   155  
rcv   49488.952  A     155   0     29401
snd   49490.269  D     29401 100   155  
rcv   49539.234  A     155   0     29501
snd   49540.664  D     29501 100   155  
rcv   49589.506  A     155   0     29601
snd   49591.062  D     29601 100   155  
rcv   49639.804  A     155   0     29701
drop  49641.381  D     29701 100   155  
snd   49891.539  D     29701 100   155  
rcv   49941.060  A     155   0     29801
drop  49942.372  D     29801 100   155  
snd   50192.601  D     29801 100   155  
rcv   50242.125  A     155   0     29901
snd   50244.529  D     29901 100   155  
rcv   50293.939  A     155   0     30001
snd   50298.779  D     30001 100   155  
rcv   50344.219  A     155   0     30101
snd   50349.291  D     30101 100   155  
rcv   50394.619  A     155   0     30201
drop  50399.689  D     30201 100   155  
snd   50646.247  D     30201 100   155  
rcv   50695.996  A     155   0     30301
snd   50697.660  D     30301 100   155  
rcv   50746.768  A     155   0     30401
snd   50751.865  D     30401 100   155  
rcv   50797.092  A     155   0     30501
drop  50802.311  D     30501 100   155  
snd   51048.453  D     30501 100   155  
rcv   51098.244  A     155   0     30601
drop  51099.450  D     30601 100   155  
snd   51349.748  D     30601 100   155  
rcv   51399.570  A     155   0     30701
snd   51401.238  D     30701 100   155  
rcv   51450.146  A     155   0     30801
drop  51453.087  D     30801 100   155  
snd   51701.586  D     30801 100   155  
rcv   51751.424  A     155   0     30901
snd   51753.078  D     30901 100   155  
rcv   51802.040  A     155   0     31001
snd   51803.853  D     31001 100   155  
rcv   51852.431  A     155   0     31101
snd   51854.420  D     31101 100   155  
rcv   51902.894  A     155   0     31201
