rcv   23800.658  D     30501 100   155  
snd   23801.019  A     155   0     30601
rcv   23852.069  D     30601 100   155  
snd   23852.334  A     155   0     30701
rcv   23853.094  D     30701 100   155  
snd   23853.435  A     155   0     30801
rcv   23903.498  D     30701 100   155  
rcv   23954.627  D     30801 100   155  
snd   23954.913  A     155   0     30901
rcv   23955.550  D     30901 100   155  
snd   23955.702  A     155   0     31001
rcv   24006.015  D     30901 100   155  
rcv   24006.805  D     31001 100   155  
snd   24007.059  A     155   0     31101
rcv   24056.725  D     31001 100   155  
rcv   24057.303  D     31101 100   155  
snd   24057.420  A     155   0     31201
rcv   24107.493  D     31101 100   155  
rcv   24108.017  D     31201 100   155  
snd   24108.180  A     155   0     31301
rcv   24158.645  D     31201 100   155  
rcv   24212.256  D     31301 100   155  
snd   24213.323  A     155   0     31401
rcv   24218.680  D     31401 100   155  
snd   24219.378  A     155   0     31501
rcv   24271.637  D     31401 100   155  
rcv   24324.455  D     31501 100   155  
snd   24325.255  A     155   0     31601
rcv   24325.760  D     31601 100   155  
snd   24326.075  A     155   0     31701
rcv   24375.447  D     31601 100   155  
rcv   24376.457  D     31701 100   155  
snd   24376.631  A     155   0     31801
rcv   24426.785  D     31701 100   155  
rcv   24427.473  D     31801 100   155  
snd   24427.643  A     155   0     31901
rcv   24477.636  D     31801 100   155  
rcv   24478.371  D     31901 100   155  
snd   24478.514  A     155   0     32001
rcv   24528.528  D     31901 100   155  
rcv   24579.623  D     32001 100   155  
snd   24580.494  A     155   0     32101
rcv   24632.044  D     32101 100   155  
snd   24632.427  A     155   0     32201
rcv   24632.625  D     32201 100   155  
snd   24632.821  A     155   0     32301
rcv   24682.343  D     32201 100   155  
rcv   24684.141  D     32301 100   155  
snd   24684.431  A     155   0     32401
rcv   24734.159  D     32301 100   155  
rcv   24785.154  D     32401 100   155  
snd   24785.335  A     155   0     32501
rcv   24836.154  D     32501 100   155  
snd   24836.362  A     155   0     32601
rcv   24887.269  D     32601 100   155  
snd   24887.488  A     155   0     32701
rcv   24938.633  D     32701 68    155  
snd   24938.910  A     155   0     32769
rcv   24939.611  D     32769 0     155  
rcv   24939.772  F     32769 0     155  
snd   24940.007  FA    155   0     32770
rcv   24941.059  A     32770 0     156  
